mbid,artist_mb,tags_mb,listeners_lastfm
48e78462-2f0b-4a1a-9fa4-0585e2991e80,Bobby Womack,soul; classic pop and rock,568821
f26c72d3-e52c-467b-b651-679c73d8e1a7,!!!,rock; alternative rock; sillyname; warp; rock and indie,568805
d8661c02-f423-4d72-8044-40ff05daf7a1,Gang of Four,synthpop; british; post-punk; new wave; uk; alternative; art punk; alternative dance; english; dance-punk; england; leeds; classic pop and rock,568700
8de4a831-7c25-4d34-90cf-254de0c36e49,Gentleman,reggae,568645
43968c1e-dc13-4559-9568-de8372513377,Cary Brothers,indie rock; pop rock; rock and indie,568638
cd830a8f-89d2-4e96-96cb-7a497e51d437,Blood Red Shoes,punk; punk rock; grunge; post-punk; indie rock; garage rock; rock and indie,568326
7f36c2ba-a338-402f-861f-390229bfae04,From First to Last,post-hardcore,567971
391846f7-f09f-470c-b188-c16b3a2022e4,Alexandre Desplat,easy listening soundtracks and musicals; film composer,567888
45be8e20-3c3c-4e78-98f0-b5bdecf2f703,Sparklehorse,american; usa; indie rock; américain; rock and indie,567435
6b49dc39-cb6f-465f-980b-bc17a271da34,Kruder & Dorfmeister,german; austrian; acid jazz,567288
cbcbb22c-3a8d-46af-b4ba-09c98f0d7931,J Dilla,american; hip-hop; experimental; hip hop; soul; death by heart attack; instrumental hip hop,567196
9f930ddf-be2f-4de5-a39f-7ae47305752e,The Psychedelic Furs,rock; synthpop; alternative rock; shoegaze; post-punk; new wave; uk; london; alternative; pop rock; england; rock and indie,566821
c860af48-e9c1-49cd-b441-8d18e9f522f2,Thirteen Senses,rock and indie,566696
8434409e-baa9-4e12-b4aa-566a91c7d7cf,The Charlatans,rock; alternative rock; british; uk; indie rock; britpop; indie pop; neo-psychedelia; english; england; rock and indie; baggy / madchester,565366
3377f3bb-60fc-4403-aea9-7e800612e060,Halsey,synth-pop; electropop; indie pop,564334
cfe572bf-840f-4bed-934a-f69f4b1e90d4,White Zombie,industrial metal; noise rock,564259
84d06499-0643-46b8-9e1f-45f743a53f5e,Bananarama,electronic; synthpop; pop; dance; british; new wave; uk; electropop; dance-pop; hi-nrg; english; rock and indie; synthpop uk; musical parody,564181
4dbe08c1-b40a-43b3-ab89-210000bd8ab2,London Grammar,rock; electronic; pop; remix; alternative,564163
7b353d3c-2bd9-40e3-a21d-b7da3f941339,Glenn Miller,jazz; swing; big band; sweet bands; my blue heaven; death by airplane; in the mood,564131
e7ad821c-7168-4f98-8998-84e8a12de9e2,Au Revoir Simone,synth-pop; dream pop; rock and indie,564061
0cd12ab3-9628-45ef-a97b-ff18624f14a0,65daysofstatic,rock; electronic; post-rock; instrumental; british; math rock; uk; britannique; instrumental rock; electronica; experimental rock; english; dance and electronica,563955
e83144dd-bb95-49fe-b1dd-00bab25cca9e,Robert Miles,trance; electronic; downtempo; ambient; house; electronica; psychedelic rock; progressive house; ambient house; trip hop; nu jazz; european; dream trance,563419
ca39d50f-9885-420e-88d6-9c3f64038773,Everlast,rock; blues; hip hop; country,563187
2e80ba15-ec0f-4bd4-b263-7e0671f38255,Ying Yang Twins,southern hip hop; crunk; pop rap; hip hop rnb and dance hall; snap,562968
64deac19-021e-4dc1-8d11-658be8763589,Great Lake Swimmers,country,562967
507226f4-0842-4f43-950e-81a7017230ec,Zac Brown Band,american; country; country rock; southern rock; country pop; contemporary country,562943
44119570-4d53-46e7-a447-bd18608c28d8,Procol Harum,rock; progressive rock; british; uk; psychedelic rock; art rock; psychedelic pop; english; symphonic prog; classic pop and rock,562784
71a94ed8-03cc-459a-bd35-a081ca88a402,Dirty Projectors,post-rock; indie; avant-garde,562518
0a77bec1-12ef-4caa-b36a-f533001fcd29,Bent,dance and electronica,562269
7cc04f00-4c8f-40ea-894c-5f65777b3575,DEV,dance; house; hip hop; electropop,562261
addb00fd-733c-4223-8fdf-f78be2488acd,Alesso,dance-pop; progressive house; electro house,561424
bf48d271-9595-4043-9064-52f43707d4ab,The Herbaliser,instrumental; jazz; british; hip hop; uk; english; ninja tune; hip hop rnb and dance hall; instrumental hip hop,561408
ef0344c6-e24d-4fd3-be7e-c4eb9f62be2d,Newton Faulkner,rock and indie,561265
6ed40778-8d03-4a5c-ad35-93cf814627c9,Jessie Ware,electronic; soul; sophisti-pop; contemporary r&b,560760
ff3e88b3-7354-4f30-967c-1a61ebc8c642,The La’s,rock; alternative rock; british; uk; indie rock; english; liverpool; england; rock and indie; so i married,560672
650bf385-6f6d-4992-a3b9-779d144920a4,Django Reinhardt,jazz; guitar; belgian; gypsy jazz; roma; continental jazz; death by brain hemorrhage; asin: b0038an1yg,559556
ca825016-f7fd-4ccf-a523-6ee36ea88828,Gladys Knight & The Pips,soul; classic pop and rock,559511
26bcd35d-56a3-4e4d-8ad7-7bc5787c3af1,Salt‐N‐Pepa,hip hop; pop rap; soul and reggae; east coast hip hop,559107
87b9b3b8-ab93-426c-a200-4012d667a626,The War on Drugs,indie rock; indie; neo-psychedelia; heartland rock,558993
c47267ed-7482-40bb-a4ea-e1399cc8ce04,Melody Gardot,jazz; easy listening soundtracks and musicals,558730
1dce970e-34bc-48b2-ab51-48d87544a4c2,David Gilmour,rock; progressive rock; british; uk; hard rock; psychedelic rock; blues rock; soft rock; english; classic pop and rock,558635
37b94fc8-0adf-4335-a9fa-ae7a5fc36610,"Does It Offend You, Yeah?",british; uk; britannique; dance-punk; rock and indie,557957
2a0cce30-071b-4ba9-bf78-ae76c9eb7316,Kevin Rudolf,rock; pop rock; pop rap,557865
b21ef19b-c6aa-4775-90d3-3cc3e067ce6d,Serge Gainsbourg,rock; jazz; french; singer; reggae; composer; eurovision; french rock; chanson; french pop; european; rock and indie; soundtracks; c’était mieux avant; tous; initials b.b.,557701
2251b277-2dfb-4cf1-83f3-27e29f902440,Johann Pachelbel,classical; german; production music; composer; european,557131
20aa23e3-3532-42ca-acf6-e8c2e9df2688,Anathema,alternative rock; progressive rock; metal; british; doom metal; 1990s; 2000s; gothic rock; death doom metal; depressive; 2010s; atmospheric rock,556964
9f9953f0-68bb-4ce3-aace-2f44c87f0aa3,Bibio,british; uk; britannique; indie; folktronica,556818
a1d77dd4-8728-4a47-bdfa-9663d791139c,The Future Sound of London,trance; electronic; ambient; dance; british; uk; electronica; english; edm; rock and indie,556788
e4d05411-9a3d-452e-8b0e-a55b86b7cf85,IAMX,trip-hop; electronic; synthpop; british; uk; britannique; alternative,556543
38d16213-25ba-450d-8665-4e08548e62e3,DJ Krush,japanese; hip-hop; hip hop; producer; acid jazz,556326
f30118c5-f783-4969-8427-f3c096378267,Brooks & Dunn,country; contemporary country,556190
e9aed5e5-ed35-4244-872e-194862290295,Dr. Dog,indie rock; psychedelic rock; baroque pop; indie folk; neo-psychedelia; low fidelity,555548
8cf49f40-b8fe-4a63-b4ea-f922d6145bb4,Sub Focus,drum and bass; dance and electronica,555445
2d1d8985-47bc-4244-8cc3-577584e411f6,Richard Ashcroft,rock; rock and indie,553426
1f16a425-2606-4137-a6b7-234b6dabe037,Pinback,progressive rock; indie rock; indie; rock and indie; electronic rock,551945
4aec87a5-f33e-4bd6-89f2-0c96188c8372,The Troggs,rock; pop; british; uk; baroque pop; psychedelic pop; pop rock; garage rock; english; classic pop and rock,551904
81148ae0-47e9-4830-ac97-8e69b6c71706,Jim Jones,hip hop; hip hop rnb and dance hall,550789
2996c6a2-215d-4f78-aed6-81a130b04816,Prodigy,rap; hip hop,550483
6a997121-0919-482b-a91b-c6fe1b55a4b9,James Bay,alternative rock; soul; indie pop,550211
3533dea4-218c-4fc9-ab6e-2e3dc0ffde6e,Pete Yorn,rock,549188
f1d7f1fd-8883-47e9-ad2b-e9ec9ff61aac,Sam & Dave,soul; southern soul; deep soul; rock and indie; rhythm & blues,549056
7e07ffb5-c0f6-4891-a74d-a5e12a247785,Die Antwoord,rave; rap; hiphop; south africa; ninjas; za,547891
bd1180c4-4252-461f-94dc-543906c02522,Mr. Big,rock; hard rock; acoustic rock; pop rock; glam metal; classic pop and rock; mr. big,547825
a2496a3c-8f42-4b98-b780-6f8d64f56441,Circa Survive,progressive rock; emo,547694
0c3505e7-d884-43cf-9028-d318607190a4,Azealia Banks,hip hop,547601
cf042013-3edd-46c4-9b0e-a62faac98d0b,Funkadelic,funk; funk rock; psychedelic rock; p-funk; rock and indie; psychedelic soul; synth funk,547048
0d9905e6-add6-4713-94ca-9f686f9b5e9b,Jake Bugg,folk; blues; british; uk; nottingham,546988
0d9ff9c7-394e-4228-93aa-c4afd4765324,Paris Hilton,brutal death metal,546375
214d84a5-e9e5-4432-af95-8c84da7ba4c0,Beth Orton,electronic; folk; british; uk; electronica; english; rock and indie,546256
b76645c5-78b0-4e4c-8f95-003f40013a45,Garth Brooks,pop; country; no fences,545816
3bd76ebe-c7dc-47bd-a8af-9e46d2a4f782,Blockhead,trip-hop; electronic; american; hip-hop; hip hop; electronica; turntablism; instrumental hip-hop; instrumental hip hop,545574
ffa93e03-f6c5-4d78-b0d5-07d0d6de46aa,Fedde Le Grand,dutch; european; pop and chart,545166
ad82dd72-0df3-4a09-8d7a-1af9c9e80522,Patsy Cline,rock; pop; american; country; gospel; rock roll; honky tonk; nashville sound; rock and indie; traditional country; death by airplane,545132
dc73bb40-b697-4df9-a2ec-0555bebdba75,The Sweet,rock; pop; british; uk; hard rock; power pop; glam rock; pop rock; classic pop and rock; bubblegum,545107
107c7983-0728-46ea-8550-77e698adf690,The Dresden Dolls,rock; alternative rock; american; punk rock; punk cabaret; dark cabaret; piano rock; classic pop and rock; amanda palmer; n2,545018
bd53f9a7-8be9-46b0-bf7d-1deea3cb57bc,Robert Plant,rock; british; uk; hard rock; folk rock; blues rock; americana; acoustic rock; english; classic pop and rock,544720
836d43ae-5086-4f45-9e23-b02edca37653,Alex Gaudino,pop and chart; dance and electronica,544585
f1cd545b-f17b-4d3a-98de-68b695bfe211,Ronan Keating,pop; irish; pop and chart,544565
8d08cabf-03a3-4f38-a815-8197a0984f19,Astrud Gilberto,jazz; brazilian; bossa nova; samba; latin; south american,544377
aa1d4315-5246-42b2-b62b-f997d046d8b2,Emancipator,trip-hop; downtempo,544002
8846e4ff-0c19-4af2-872b-7a8dc7497f68,The Cult,rock; alternative rock; british; post-punk; uk; hard rock; gothic rock; england; rock and indie,543546
746737be-e792-42bb-b18c-fb46d7935d7a,Finch,alternative rock; post-hardcore,543475
f6580b26-77f7-4a7b-8513-6db0476e8f21,James Newton Howard,soundtrack; classical; american; score; film composer,543418
88679ca2-2080-4cea-8669-41ab4b8d865d,Maria Mena,rock; pop; norwegian; singer-songwriter; female vocalists; vokal jazz,543401
05851234-4e8f-4cc8-b682-a55c23277d9c,Taproot,rock,543019
56cd15a1-0d74-438b-8244-c96ffe1cae03,Barbra Streisand,pop; jazz; american; vocal; soft rock; adult contemporary; showtunes; film soundtrack; easy listening soundtracks and musicals; standards; traditional pop; show tunes; yentle,542959
881c5eec-ab10-4523-98cc-0abf43900065,Era,ambient; new age,542772
8b4d99eb-7a54-4648-b299-8e1564d11385,Jagged Edge,hip-hop; rnb; r b; hip hop rnb and dance hall; dance hall,542769
f1c0d18c-6101-4aa2-ae47-8df5b7280fde,Big L,rap; hip hop; usa; hip hop rnb and dance hall,542094
e565610b-9a8f-451d-b594-ea658d76f725,Fifth Harmony,synthpop; electropop; dance-pop; pop rap; latin pop; contemporary r&b,542067
fcfa9543-e113-4ef9-9ef6-455ba4cbe7af,Jim Croce,folk; american; singer/songwriter,541736
d252cca8-8214-43e5-b81a-101eb4a1447e,Maxwell,neo-soul; smooth soul; contemporary r&b,541627
4439c2fd-a754-4f6a-b3a6-791b47726156,Mel Tormé,jazz; american; easy listening soundtracks and musicals; death by stroke,541387
88e2147d-0332-46f6-85b2-b5f463ba957b,BT,trance; electronic; composer; progressive house; film composer,541126
1fe6717a-73b5-4e70-82c5-6b83a08c997d,Baby Bash,pop rap; contemporary r&b,541112
8153c6ef-026c-481f-b081-974f2c948d9f,The O’Jays,funk; soul; disco; classic pop and rock; pop soul; smooth soul; r&b; philly soul,540498
4336a134-d091-4e54-9967-c7c433db6d4e,Buddy Guy,blues; blues rock; chicago blues; electric blues; hill country blues; rhythm & blues,540359
2da9b8e3-e2de-4599-aa30-bf47e35e3fc0,Madcon,hip hop; electropop; dance-pop; pop rap,540164
aafa70a4-2f06-4975-935e-b283fc87de7e,Blessthefall,metalcore; screamo; post-hardcore; christian hardcore,539904
29762c82-bb92-4acd-b1fb-09cc4da250d2,Joe Satriani,rock; progressive rock; instrumental; blues; hard rock; blues rock,539857
97c86b2c-2765-46a2-aef8-76a7e24c430f,XTC,rock; alternative rock; punk; british; post-punk; new wave; psychedelic pop; pop rock; chamber pop; england; classic pop and rock; xtc; pop/rock; art pop,539650
9724aa19-fdf9-49d0-9f9d-944e462e2a5c,Big Boi,american; hip hop; rock and indie,539238
f87b740a-c22b-4fae-9987-1f3e16f840c4,Sugarland,country; pop rock; country pop; contemporary country,539200
490bde43-5edb-4a93-b3b3-7a0465fd8909,Television,punk; american; post-punk; new wave; usa; art rock; art punk; classic pop and rock; proto-punk,539181
78661da3-894c-4947-a34b-fb7edf585d9b,Our Lady Peace,rock; alternative rock; canadian; hard rock; alternative,538684
4dcffc18-b573-4850-833c-d08e2b7e93b3,The View,rock and indie,538450
0acae232-d31a-4211-b6d0-6af1b6350274,Thursday,alternative rock; american; emo; indie; alternative; acoustic rock; post-hardcore; post hardcore,537965
f2492c31-54a8-4347-a1fc-f81f72873bbf,Mac DeMarco,indie rock; indie pop; psychedelic pop; jangle pop; folk pop; singer/songwriter; lo-fi indie,537922
c0eee88b-47f2-4cd2-ac48-a045e902a432,Ween,rock; alternative rock; american; psychedelic rock; art rock; experimental rock; neo-psychedelia; rock and indie; lo-fi indie; ween‹er›,537913
9f23b7c3-baa6-4e38-b1a9-5c38359ad982,Years & Years,synthpop; house; electropop; dance-pop; uk funky; alternative r&b,537019
34ec9a8d-c65b-48fd-bcdd-aad2f72fdb47,Love,rock; folk rock; psychedelic rock; psychedelic pop; garage rock; psychedelic folk; classic pop and rock; proto-punk,536721
593f8594-83ad-4df4-a9b8-e4d225f55440,Saves the Day,usa,536641
f97b55a8-7d03-4ebe-a277-a9cadc2a9f86,September,pop and chart,536599
9d1bc10a-24fe-4b41-8338-ea92d8101a09,Martha Reeves and The Vandellas,soul; girl group; classic pop and rock; pop soul; rhythm & blues; fixme ngs?,536286
baf05baf-69fb-47dd-93c2-033536b8c385,Brandi Carlile,country,536189
abf5f674-dbad-4219-b3ad-dbd6fb163c8e,HammerFall,heavy metal; metal; power metal,535896
05106775-5d45-4131-aecc-1177f813ba11,Testament,80s; 90s; thrash metal; metal; american; bay area; 80s thrash metal; 00s; american metal; american thrash metal; rock and indie; classic metal; 10s; classic thrash metal; bay area thrash metal,535843
c310b8e8-468f-4189-9b72-9589a2ff275d,The Dodos,rock; american; usa; indie rock; américain; psych folk; rock and indie,535532
6efa29c6-9995-48e0-9eaf-3809464a39a7,Charlotte Gainsbourg,french; british; english; todo-works,535401
ef2c6449-d02b-415b-ad8c-c14c08266552,Sun Kil Moon,shoegaze; folk rock; contemporary folk; progressive folk; classic pop and rock; singer/songwriter; musical comedy,534403
8a8bbba6-72f7-4900-a306-c40b94f2631b,Robert Johnson,guitarist; american; blues; country blues; delta blues; guitar god; acoustic blues; death by murder; death by poison; 27 club,533637
58e5332d-383e-414c-9917-776d7b1493a2,Tiga,dance and electronica,533355
435f1441-0f43-479d-92db-a506449a686b,Mott the Hoople,rock; british; uk; hard rock; folk rock; glam rock; country rock; pop rock; english; classic pop and rock,532796
8522b9b6-b295-48d7-9a10-8618fb80beb8,Battles,electronic; post-rock; progressive rock; math rock; art rock; warp; rock and indie,532212
0fb267e2-7175-4537-a9f2-e835ecc81ff7,Nick Murphy,downtempo; electronica; soul; trip hop,532163
12327d75-47d5-45d9-84c2-3760b9210c17,Syd Barrett,rock; folk; british; singer-songwriter; uk; psychedelic rock; interview; psychedelic pop; space rock; psych folk; psychedelic folk; english; classic pop and rock,531870
9940c604-2456-4193-a403-ab18420bc1e9,Booka Shade,dance and electronica,531034
7e786a4c-c743-4713-9340-a6f12d8515d4,Ultravox,synthpop; punk; british; post-punk; new wave; uk; london; synth-pop; art rock; pop rock; new romantic; english; england; rock and indie,530813
925228de-bbe5-4c7b-b76f-78e382ec9148,Eric B. & Rakim,rap; hip hop; new jack swing; rock and indie; boom bap; contemporary r&b; jazz rap; east coast hip hop; hardcore hip hop,530667
779353f3-6401-4cda-a8a2-6fd3ec9bc11b,The Mighty Mighty Bosstones,punk; american; ska,530308
c7cb9a2e-ff57-4bb8-bd2c-83524e18e369,Berlin,new wave; usa; classic pop and rock,529909
1a48176d-1414-4a18-9792-50ba585d4d59,Three Dog Night,rock; classic pop and rock; never been to spain,529837
22c5cef9-80e8-48d2-acd3-6d16f6c8a16d,Lisa Loeb,rock; classic pop and rock,529358
72d3dc3f-3984-42b9-89de-42d6eeb1abf3,McFly,british; uk; english; pop and chart,528862
7a8dbe84-f4c0-4457-bfa3-edced1f8cde0,Antônio Carlos Jobim,jazz; brazilian; bossa nova; latin jazz; música popular brasileira; latin folk; brazilian jazz; classic pop and rock; multiple ipi,528829
8f389bf5-a950-4a2f-a962-daf08151ee33,Waldeck,chillout; chill,528081
2a9ea5bf-fc08-4fbc-ab73-17afa7906a52,Annie,electronic; pop; norwegian; dance pop; european; pop and chart,527844
86e2e2ad-6d1b-44fd-9463-b6683718a1cc,Jean-Michel Jarre,electronic; instrumental; ambient; french; france; francophone; français; lyon; electronica; new age; european; progressive electronic; classic pop and rock,527821
9c1ff574-2ae4-4fea-881f-83293d0d5881,…And You Will Know Us by the Trail of Dead,alternative rock; american; usa; indie rock; indie; américain; art rock; post-hardcore; classic pop and rock,527522
57f89cad-d2ef-48df-9119-8287b106716a,Glen Hansard,rock; folk rock,527165
410c9baf-5469-44f6-9852-826524b80c61,Autechre,electronic; experimental; british; idm; uk; electronica; ambient techno; glitch; english; warp; dance and electronica; mutachre; autechre,526704
c45d161f-83ce-4464-ba41-44202e6916d9,Juicy J,hip hop,526470
8d831383-b22b-4237-8059-12bee111e4b6,Twin Shadow,synthpop; new wave; chillwave,526188
5f8dfb7a-3cf6-47a1-a361-eb3b187f09f6,Tonic,alternative rock; post-grunge,525628
7952b266-9fd4-4a09-a324-7dc84f11b5fc,John Butler Trio,rock; folk; mellow; australian; acoustic; chill-out; jam band,525247
e3c4c4af-f83b-4168-84cb-898009dd0447,Agnes Obel,classical; pop; folk; multiple ipi,525119
21985b14-1b0d-44fe-b357-310b29bba510,Epica,metal; symphonic metal; female fronted; disambiguation,524386
601d793d-7e96-4bb6-b4a6-712d5c926259,Ocean Colour Scene,rock; british; britpop; birmingham; england; rock and indie,524358
1b54e90c-638e-4fdd-a20e-4ab09db9fdaf,The Get Up Kids,alternative rock; indie rock; emo; pop punk; rock and indie; emo-pop; midwest emo,524057
f07dbc2f-317b-470f-bad4-5f1b0eb6faf1,Caetano Veloso,pop; experimental; singer-songwriter; mpb; brazilian; world; bossa nova; contemporary folk; tropicália; brazil; singer/songwriter,523833
42edf21b-2dda-4382-aa6b-49b6483bcf73,Rob Dougan,australian,522844
ed962474-bb85-47f9-b108-073184f09bc8,Rusko,dubstep; uk garage; rock and indie,522095
744b52c8-509b-4451-abfd-a17d18d4bd1d,Vince Guaraldi Trio,jazz,521845
e675295a-1efe-4247-aa3b-53b78d0cdffc,Mudhoney,alternative rock; american; grunge; garage punk; psychedelic rock; noise rock; rock and indie,521565
304cdd9d-a04e-4eb2-865c-980a553a0efd,Gomez,british; uk; english; rock and indie,521288
a5f92d47-b562-4582-b267-71963a515f4c,Paul Kalkbrenner,techno; electronica; downbeat; minimal techno,521019
e940d7a3-01d0-468c-86ea-5dc4d89dcf80,Black Lips,rock and indie,520943
fa19a8b6-e7f4-40d4-af15-7a7c41ac7d8f,Gabriel Fauré,classical; french; production music; composer; european; requiem; french composer,520360
ac53c83c-c969-477f-9564-769e1ed80519,Josh Ritter,folk,519751
420e923e-e74c-42ef-b771-2e2bcee93394,Woodkid,chamber pop; singer/songwriter; art pop,519676
0c2d1de8-fc3a-4ca9-a90b-eea69a5968a5,Chris de Burgh,rock; pop; soft rock; classic pop and rock; chris de burgh,519589
d1515727-4a93-4c0d-88cb-d7a9fce01879,Jamie xx,electronic; deep house; indie pop; pop rap; uk garage; uk funky; future garage; uk bass; post-dubstep; hardcore breaks,519110
a7229e38-bab7-48c1-9f35-9b4c49738b0f,Galantis,electronic; dance-pop; progressive house; electronic dance; electro house; nu-disco,518720
46f4e349-ddec-4131-9367-91b630a821d0,The Pains of Being Pure at Heart,indie; alternative; c86; noisepop,518580
68ec1b08-3c2e-40b3-b0af-8f323743fdff,Soulwax,rock; electronic; alternative rock; dance; indie rock; belgian; alternative; european; dance and electronica,518092
04b61dcd-28c9-4a3a-89af-4c290535845b,The Saturdays,pop,517685
1e4460c9-4d4a-4eb7-b2a6-3718e6e1020b,Naughty Boy,http://po.st/homeit,517503
885f90ef-6bd9-409a-b2df-e165e553c68e,Steve Winwood,rock; synthpop; pop; blues rock; pop rock; blue-eyed soul; classic pop and rock,517219
4ef7a9e2-2cf5-483a-8616-ef7791a98026,Bryan Ferry,rock; pop; 70s; 80s; 90s; british; uk; glam rock; art rock; pop rock; english; 00s; classic pop and rock; male vocalists; standards; sophisti-pop; art pop,517049
113e0972-077f-423b-9b5f-3cc8a5bafa0f,Pink Martini,jazz; easy listening soundtracks and musicals,516367
b755836a-0cb6-4577-a678-55a5a6402d70,Chiodos,post-hardcore,515877
73faa89a-ee00-4e40-b68e-80e4891dbc45,Ten Years After,rock; progressive rock; hard rock; psychedelic rock; blues rock; jam band; classic rock; acid rock; british blues,515540
1aded574-9e16-4648-861a-24fd6f1c309e,DevilDriver,hardcore; heavy metal; thrash metal; groove metal,515264
81be1ffb-da44-4449-abdb-40d5b34192f9,Sea Wolf,rock and indie; secret machines,515235
467f69b6-8d6d-4d2c-bfad-e89adf2806ff,George Benson,jazz; american; rnb; jazz-funk; jazz pop; soul jazz; smooth jazz; hip hop rnb and dance hall; smooth soul,514527
77f049ad-f469-4ad1-8283-7a2606a6722e,Embrace,british; uk; english; rock and indie,514506
1079b087-a5b3-4a07-abbc-88043ceda334,Alesana,emo; screamo,514390
a749130e-c2d8-4a7c-b740-908ea4574961,Hot Chocolate,pop; british; uk; funk; soul; disco; english; classic pop and rock; pop soul; r&b; rhythm & blues,514314
5c6acb91-4b9b-4245-b92f-e817295c4ed0,Quiet Riot,rock; heavy metal; hard rock; glam rock; glam metal,514243
3fb55c03-3ad9-4341-8d0b-7c4c49aefca0,The Platters,pop; easy listening soundtracks and musicals; pop soul; traditional pop; doo-wop; rhythm & blues; vocal group,513333
163218c2-9e0f-4d2d-aecb-ebbdef6aab70,Robin Schulz,house; dance-pop,513141
8560d4e8-05e2-4c20-980b-ad2db445dd5d,Fitz and The Tantrums,indie; indie pop; pop rock; blue-eyed soul; pop soul,512663
02708fd6-0fe6-4738-a27d-0561ace8b4c6,Black Star,hardcore; rap; hip-hop; hip hop,512039
fc4568b6-cbe3-4a3d-8409-28510c19e3e2,KRS‐One,hip hop; hip hop rnb and dance hall; conscious rap,511883
a7bdc71f-697a-45d9-92b2-a01fbbe50272,Ani DiFranco,folk; american; urban folk,511423
864d7069-57dc-45f6-b408-875b35106dd3,Colin Hay,rock; australian; acoustic,510359
6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Dua Lipa,synthpop; electropop; contemporary r&b,510281
fa92553b-3cd5-4876-a7db-1d9dfcdf9fa9,Miami Horror,electronic; synthpop; pop; dance; house; australian; new wave; electro; disco; indietronica; melbourne; synth pop; remixer; nu-disco,510159
eb45032c-80da-469c-be20-1d09f08ef37f,Natalie Cole,pop; soul; jazz and blues; mezzo-soprano; r&b,510071
300c4c73-33ac-4255-9d57-4e32627f5e13,Ringo Starr,rock; pop; british; uk; pop rock; country pop; english; united kingdom; classic pop and rock; standards; christmas music,510067
f1bedf1f-4445-4651-9c35-f4a3f3860a13,Giuseppe Verdi,classical; italian; production music; opera; composer; european,509916
48896dee-a985-424d-9849-84802f7e79c9,Johnny Mathis,pop; jazz; easy listening; soul; disco; standards; traditional pop; christmas music,495391
2d5583be-aafd-41ec-addd-df85913855ef,Vanilla Ice,hip hop; nu metal; pop rap; rap rock; hip hop rnb and dance hall; hardcore hip hop,495228
c4153c51-b4ac-4183-beb3-c5dbfce39176,Cursive,post-rock; emo; indie; omaha,495119
a0498514-c21c-4e85-8dbf-a1b92374a06b,"Albert Hammond, Jr.",classic pop and rock,494540
20395131-fbde-43ce-b141-b700cfdae99c,Glass Animals,trip-hop; electronic; indie rock; indie; indietronica,493946
0189c612-39a5-485d-8fc2-eca025b73861,Cartel,pop punk,493881
da90b5da-349e-4906-a0b4-805f5e46190d,Midlake,rock; progressive rock; american; indie rock; psychedelic; classic pop and rock,493871
8a0e10a9-80c7-40e0-bf5b-89f1d57f9537,Iced Earth,heavy metal; thrash metal; metal; american; power metal,493674
42689657-cbec-4f66-a9ed-80f939ea23ed,Morphine,rock; saxophone; low rock,493658
7252abc2-dfc8-4aa6-889f-2d168b265403,Blues Brothers,fictional; blues; soul; blues rock; film soundtrack; classic pop and rock; check it; rock & roll; rhythm & blues; cowboy; the blues brothers,493607
8777a849-fb4e-4430-9918-170f619c5286,Bebel Gilberto,pop; jazz; brazilian; world; bossa nova; samba; latin pop; música popular brasileira; brazilian pop; south american,485343
e8bee5d1-a3a5-4c1a-ada4-f1ca22101e84,Michael Bolton,rock; pop; american; pop rock; easy listening soundtracks and musicals,485296
7e966957-9b0b-4e19-b8a0-4206535d8052,Big K.R.I.T.,hip hop; southern hip hop,480780
60614320-9caf-4ae4-bded-7140672fdf8a,Kid Ink,rap; hip-hop; pop rap; west coast rap; jerk rap,480494
6830e150-6233-4255-ab97-6e2e38759637,The Moldy Peaches,dance and electronica,480467
149326c2-b8a3-48e3-b3d2-9b5b9593127f,Liz Phair,rock; indie rock; pop/rock; alternative singer/songwriter,480466
0ecaa896-58fa-4dca-b53d-8da7bc5f59c5,Band Aid,british,480387
9bd20e6a-b41d-4983-a5b6-c0ff849fa235,Georges Bizet,classical; french; production music; opera; composer; romantic; european; french composer,480187
86a064f9-3ed4-4621-b29d-d05442c6b1ae,Junior Boys,downtempo; electro pop,480122
15f835dc-ee52-4b74-b889-113678f54119,My Brightest Diamond,indie rock; pop female singer-songwriter,479844
7fbfcd25-9ce2-4ef4-9270-e971ea61fb4a,Smoke City,electronic; british; acid jazz; english; rock and indie,479814
3c004c98-aab6-4b63-a2df-e07c98e73b0a,José Feliciano,pop; acoustic guitar; latin pop; latin; folk pop; bolero; christmas music; latin soul,479723
f11ab2aa-4a60-49b2-b37b-505a05b5d179,Surfer Blood,indie rock; surf,479191
3b3531c4-cd2d-4df0-897c-a2e29b8341fc,The Magic Numbers,rock and indie,479047
2aa79fa9-7ac0-443b-b250-18d67227a1cb,Cutting Crew,pop; new wave; pop rock; classic pop and rock,478917
42c14c80-bd17-47e4-9bb2-a35897638c4d,The Orb,ambient; british; uk; electronica; ambient techno; ambient dub; ambient house; chill out; english; dance and electronica,478880
a4c73ebe-b2c7-4f13-b99d-2fe1f9f27da8,Cannonball Adderley,jazz; american; bossa nova; saxophonist; jazz fusion; hard bop; vocal jazz; soul jazz,478795
10a402b7-0e50-4479-b007-9cfdd5eaa287,Sonic Syndicate,swedish; melodic death metal; metal; metalcore; alternative metal; melodic metalcore,478598
c0a138e2-cef7-471b-8fbb-524e1076256a,Four Year Strong,alternative rock; pop punk; melodic hardcore,478349
d25fa5a6-92bf-46a3-8bf7-31149b62eb84,The Distillers,punk; usa; los angeles,477655
